Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2019","2019","3050","FAO TIER 1","kilotonnes","478.5922","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","67292","Drained organic soils (CO2)","2020","2020","3050","FAO TIER 1","kilotonnes","478.5922","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2000","2000","3050","FAO TIER 1","kilotonnes","-346950.8412","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2001","2001","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2002","2002","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2003","2003","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2004","2004","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2005","2005","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2006","2006","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2007","2007","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2008","2008","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2009","2009","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2010","2010","3050","FAO TIER 1","kilotonnes","-504292.9573","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2011","2011","3050","FAO TIER 1","kilotonnes","-519221.8123","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2012","2012","3050","FAO TIER 1","kilotonnes","-519221.8123","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2013","2013","3050","FAO TIER 1","kilotonnes","-519221.8123","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2014","2014","3050","FAO TIER 1","kilotonnes","-519221.8123","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2015","2015","3050","FAO TIER 1","kilotonnes","-519221.8123","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2016","2016","3050","FAO TIER 1","kilotonnes","-269412.8448","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2017","2017","3050","FAO TIER 1","kilotonnes","-269412.8448","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2018","2018","3050","FAO TIER 1","kilotonnes","-269412.8448","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2019","2019","3050","FAO TIER 1","kilotonnes","-269412.8448","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6751","Forestland","2020","2020","3050","FAO TIER 1","kilotonnes","-269412.8448","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2000","2000","3050","FAO TIER 1","kilotonnes","80.1979","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2001","2001","3050","FAO TIER 1","kilotonnes","189.2517","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2002","2002","3050","FAO TIER 1","kilotonnes","283.3205","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2003","2003","3050","FAO TIER 1","kilotonnes","185.0228","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2004","2004","3050","FAO TIER 1","kilotonnes","238.719","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2005","2005","3050","FAO TIER 1","kilotonnes","265.5458","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2006","2006","3050","FAO TIER 1","kilotonnes","136.4229","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2007","2007","3050","FAO TIER 1","kilotonnes","450.2927","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2008","2008","3050","FAO TIER 1","kilotonnes","182.3321","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2009","2009","3050","FAO TIER 1","kilotonnes","101.0532","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2010","2010","3050","FAO TIER 1","kilotonnes","448.0158","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2011","2011","3050","FAO TIER 1","kilotonnes","169.0986","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2012","2012","3050","FAO TIER 1","kilotonnes","311.5364","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2013","2013","3050","FAO TIER 1","kilotonnes","117.9466","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2014","2014","3050","FAO TIER 1","kilotonnes","197.3804","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2015","2015","3050","FAO TIER 1","kilotonnes","245.3052","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2016","2016","3050","FAO TIER 1","kilotonnes","187.7066","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2017","2017","3050","FAO TIER 1","kilotonnes","244.3264","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2018","2018","3050","FAO TIER 1","kilotonnes","98.0962","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2019","2019","3050","FAO TIER 1","kilotonnes","230.1073","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6795","Savanna fires","2020","2020","3050","FAO TIER 1","kilotonnes","237.396","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2000","2000","3050","FAO TIER 1","kilotonnes","87.0089","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2001","2001","3050","FAO TIER 1","kilotonnes","107.1117","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2002","2002","3050","FAO TIER 1","kilotonnes","271.136","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2003","2003","3050","FAO TIER 1","kilotonnes","243.0222","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2004","2004","3050","FAO TIER 1","kilotonnes","276.6042","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2005","2005","3050","FAO TIER 1","kilotonnes","349.7135","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2006","2006","3050","FAO TIER 1","kilotonnes","159.8305","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2007","2007","3050","FAO TIER 1","kilotonnes","414.6058","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2008","2008","3050","FAO TIER 1","kilotonnes","128.632","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2009","2009","3050","FAO TIER 1","kilotonnes","54.5258","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2010","2010","3050","FAO TIER 1","kilotonnes","415.0607","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kilotonnes","90.6769","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kilotonnes","184.3394","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kilotonnes","53.6599","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kilotonnes","119.7436","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kilotonnes","234.7094","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kilotonnes","195.6842","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kilotonnes","298.9716","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kilotonnes","88.7315","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kilotonnes","250.7446","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kilotonnes","392.0234","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2000","2000","3050","FAO TIER 1","kilotonnes","84.9877","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kilotonnes","105.2105","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kilotonnes","266.3732","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kilotonnes","240.0296","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kilotonnes","274.9058","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kilotonnes","344.3464","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kilotonnes","158.2914","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kilotonnes","393.789","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kilotonnes","119.9737","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kilotonnes","52.5174","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kilotonnes","402.2609","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kilotonnes","84.2989","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kilotonnes","180.0632","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kilotonnes","53.1614","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kilotonnes","117.5951","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kilotonnes","231.095","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kilotonnes","193.4176","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kilotonnes","295.9995","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kilotonnes","87.0505","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kilotonnes","246.8765","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kilotonnes","389.5548","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7225","Emissions (CH4)","6815","Food Transport","2000","2000","3050","FAO TIER 1","kilotonnes","2.69","E","Estimated value",""
"GT","Emissions totals","076","Brazil","7273","Emissions (CO2)","6815","Food Transport","2000","2000","3050","FAO TIER 1","kilotonnes","14691.3884","E","Estimated value",""
